MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
75.19,7.09,0.0,140,1,9,0.75,13
77.85,6.28,0.0,10,1,17,6.25,3
100.0,0.0,37.5,40,0,18,7.75,16
77.41,6.41,0.0,10,1,8,8.25,2
77.63,6.34,0.0,30,2,13,8.25,2
72.51,7.91,25.0,90,1,13,2.0,11
70.08,8.67,25.0,90,1,12,5.25,12
100.0,0.0,37.5,50,0,8,1.5,19
72.68,7.86,25.0,70,1,13,1.0,6
76.9,6.56,0.0,30,2,8,8.0,4
74.06,7.43,25.0,200,1,12,4.5,14
100.0,0.0,37.5,70,0,15,8.25,7
73.06,13.5,37.5,120,2,1,0.5,8
75.08,7.12,0.0,110,1,10,7.25,8
73.68,7.55,25.0,40,1,2,5.75,2
73.94,7.47,25.0,170,1,13,6.5,17
100.0,0.0,37.5,170,0,8,8.25,17
73.79,7.51,25.0,160,1,18,2.75,20
74.31,7.69,25.0,90,2,6,1.25,4
73.6,7.57,25.0,200,2,10,8.5,13
69.37,7.7,25.0,50,2,5,1.0,14
72.02,8.34,25.0,130,2,6,2.0,20
73.21,7.69,25.0,110,1,1,2.75,18
69.38,8.89,25.0,110,1,20,3.5,6
73.57,7.58,25.0,60,1,3,9.0,20
73.68,7.55,25.0,30,2,19,1.5,1
76.02,6.83,0.0,30,2,6,4.75,11
76.16,6.79,0.0,110,2,20,5.0,5
74.49,7.3,25.0,90,2,12,6.5,9
76.51,10.26,12.5,200,2,2,2.0,16
73.21,7.69,25.0,200,1,17,7.25,17
100.0,0.0,37.5,140,0,12,2.75,9
75.73,6.92,0.0,180,1,3,6.25,1
73.45,7.62,25.0,150,2,7,7.75,8
69.07,4.35,25.0,60,2,3,1.5,12
100.0,0.0,37.5,160,0,8,0.25,5
76.75,6.61,0.0,30,2,18,0.25,2
99.75,0.07,0.0,170,0,16,4.75,6
71.71,8.16,25.0,70,1,7,10.0,8
100.0,0.0,37.5,10,0,6,0.25,15
71.77,8.14,25.0,150,1,11,2.0,19
100.0,0.0,37.5,20,0,3,0.5,6
71.79,8.13,25.0,110,1,13,4.5,7
73.5,7.6,25.0,110,1,9,7.75,19
100.0,0.0,37.5,70,0,7,8.25,10
75.41,7.02,0.0,160,1,12,2.25,18
73.0,7.76,25.0,90,1,19,5.5,10
73.37,7.64,25.0,140,1,9,3.75,13
73.15,7.71,25.0,120,1,14,9.25,5
73.59,7.58,25.0,140,1,8,8.75,17
99.77,0.06,0.0,180,0,3,8.75,12
100.0,0.0,37.5,150,0,12,7.75,18
68.49,9.17,25.0,30,2,7,7.5,3
74.82,7.2,25.0,180,2,20,4.5,19
72.47,7.92,25.0,130,1,9,7.5,20
100.0,0.0,37.5,80,0,13,9.75,18
75.89,6.87,0.0,180,2,14,0.5,12
100.0,0.0,37.5,10,0,9,2.0,14
76.7,6.62,0.0,130,1,14,2.5,3
74.08,7.43,25.0,50,2,9,6.0,11
78.29,6.15,0.0,20,2,16,0.75,15
74.73,7.23,25.0,120,2,15,5.0,17
100.0,0.0,37.5,140,0,9,6.5,1
100.0,0.0,37.5,70,0,12,4.25,19
70.35,8.59,25.0,90,2,19,0.5,9
69.3,8.92,25.0,10,2,9,1.5,19
71.23,8.31,25.0,150,1,20,1.75,7
72.74,2.05,25.0,130,2,5,0.75,1
76.56,6.67,0.0,110,2,6,5.25,13
100.0,0.0,37.5,50,0,20,6.25,16
76.79,6.6,0.0,70,2,5,6.75,13
100.0,0.0,37.5,170,0,2,9.75,1
69.25,8.93,25.0,50,2,1,8.25,13
100.0,0.0,37.5,40,0,15,9.75,16
100.0,0.0,37.5,160,0,1,6.0,9
73.17,7.71,25.0,60,1,2,7.0,3
72.48,7.92,25.0,40,2,19,6.75,8
73.07,7.33,25.0,150,2,2,4.75,11
100.0,0.0,37.5,90,0,5,9.75,9
72.93,7.78,25.0,170,2,2,6.75,4
74.48,7.3,25.0,110,1,7,1.75,11
99.78,0.06,0.0,190,0,18,7.25,11
73.23,7.69,25.0,200,1,17,8.25,8
78.42,21.28,12.5,150,2,1,0.25,2
76.52,6.68,0.0,170,2,20,2.25,16
75.71,6.93,0.0,90,1,10,10.0,16
73.75,7.53,25.0,100,1,11,4.0,2
74.09,9.13,25.0,80,2,2,5.25,6
99.65,0.09,0.0,120,0,16,1.0,11
73.51,7.6,25.0,160,1,19,7.0,18
70.54,8.57,12.5,70,0,3,0.0,11
71.13,8.46,25.0,190,2,4,1.0,7
76.35,6.73,0.0,60,1,4,3.0,2
74.1,7.42,25.0,180,2,9,4.0,16
75.77,6.91,0.0,120,1,2,6.0,5
100.0,0.0,37.5,140,0,14,4.75,8
73.27,7.68,25.0,110,1,6,2.0,8
77.18,6.48,0.0,170,1,13,1.25,12
73.77,7.52,25.0,100,1,12,6.75,20
74.04,7.44,25.0,150,1,10,7.0,14
74.73,7.23,25.0,120,2,12,7.5,11
70.55,7.51,25.0,90,2,4,0.5,19
75.0,7.14,25.0,40,1,4,9.0,18
100.0,0.0,37.5,70,0,16,2.75,3
70.1,8.66,25.0,60,1,16,9.0,19
100.0,0.0,37.5,140,0,11,5.0,6
74.47,7.3,25.0,100,1,10,0.5,12
72.79,7.82,25.0,180,2,20,9.0,9
73.34,7.65,25.0,160,1,4,2.75,15
74.09,7.42,25.0,130,2,14,4.25,13
100.0,0.0,37.5,80,0,18,9.5,16
100.0,0.0,37.5,100,0,1,4.75,12
73.53,7.59,25.0,100,1,20,1.25,15
72.15,8.02,25.0,30,2,16,9.75,14
72.78,7.83,25.0,80,1,13,7.75,10
100.0,0.0,37.5,10,0,9,4.25,15
74.31,7.36,25.0,130,2,20,2.5,12
100.0,0.0,37.5,60,0,20,0.75,6
80.04,5.62,0.0,10,2,9,8.5,2
71.86,8.11,25.0,30,2,20,9.75,7
74.87,7.18,25.0,180,2,6,6.5,5
99.78,0.06,0.0,190,0,12,2.0,6
100.0,0.0,37.5,70,0,20,9.75,7
76.64,12.37,12.5,200,2,1,1.0,2
74.91,7.17,25.0,190,1,14,4.75,16
73.8,7.51,25.0,170,2,7,5.5,6
73.07,7.74,25.0,50,2,2,8.75,7
74.02,7.44,25.0,200,1,19,6.25,7
99.75,0.07,0.0,170,0,7,3.0,13
73.61,6.84,25.0,180,2,3,5.5,9
77.28,6.45,0.0,180,2,7,4.0,17
70.61,8.5,25.0,10,1,7,7.75,13
99.78,0.06,0.0,190,0,14,5.5,9
73.78,7.52,25.0,110,2,19,3.5,19
99.74,0.07,0.0,160,0,1,6.0,7
99.58,0.11,0.0,100,0,2,1.0,13
99.79,0.06,0.0,200,0,16,0.25,18
75.51,7.48,12.5,180,1,3,0.75,10
72.46,13.28,25.0,70,2,4,1.5,3
74.67,7.24,25.0,60,2,12,9.75,3
72.37,7.95,25.0,20,2,13,7.0,9
71.36,8.27,25.0,170,2,10,9.75,8
78.44,6.1,0.0,90,2,12,1.0,11
74.22,7.38,25.0,110,2,12,3.0,15
72.84,7.81,25.0,130,1,14,0.75,15
72.98,7.77,25.0,130,1,2,2.75,14
74.23,7.38,25.0,120,2,16,8.25,2
75.63,6.95,0.0,90,2,9,7.25,3
71.77,8.14,25.0,120,1,19,0.25,2
74.09,7.42,25.0,70,2,8,0.75,17
83.51,4.6,0.0,10,2,2,1.25,13
75.78,6.9,0.0,190,1,11,6.25,13
72.82,7.82,25.0,200,1,13,10.0,6
100.0,0.0,37.5,40,0,10,7.25,18
100.0,0.0,37.5,130,0,11,2.5,13
74.1,7.42,25.0,180,2,20,5.5,16
74.51,7.29,25.0,40,1,15,4.5,18
73.25,7.68,25.0,130,1,17,5.5,2
98.61,0.37,0.0,30,0,7,7.75,14
67.95,13.69,0.0,140,1,2,0.0,15
76.64,6.64,0.0,40,1,10,1.75,16
73.73,7.53,25.0,180,1,10,0.25,11
100.0,0.0,37.5,130,0,2,9.5,2
100.0,0.0,37.5,80,0,16,8.75,1
76.94,6.35,25.0,110,2,3,2.25,12
100.0,0.0,37.5,50,0,13,8.75,7
99.74,0.07,0.0,160,0,8,1.25,8
74.36,7.34,25.0,150,1,9,2.0,6
100.0,0.0,37.5,180,0,6,7.0,12
74.15,6.75,25.0,130,2,7,0.0,9
71.93,8.09,25.0,90,1,14,6.5,20
74.29,7.36,25.0,80,1,15,2.0,7
100.0,0.0,37.5,40,0,7,4.75,5
71.72,8.16,25.0,190,2,8,6.75,2
71.49,8.23,25.0,70,1,2,7.0,6
100.0,0.0,37.5,60,0,4,3.25,6
100.0,0.0,37.5,50,0,7,10.0,8
74.31,7.35,25.0,70,2,19,3.25,5
71.93,8.09,25.0,130,1,3,4.5,2
100.0,0.0,37.5,160,0,12,1.25,12
73.05,7.74,25.0,90,2,12,1.5,17
99.54,0.12,0.0,90,0,4,7.5,9
72.48,7.92,25.0,170,2,14,3.0,16
100.0,0.0,37.5,80,0,5,2.0,10
71.35,5.36,25.0,50,2,4,1.25,12
99.75,0.07,0.0,170,0,9,1.75,11
100.0,0.0,37.5,100,0,19,8.0,7
74.37,7.34,25.0,180,2,9,6.25,15
73.44,7.62,25.0,80,1,6,9.0,14
72.34,7.96,25.0,70,2,14,6.25,10
77.19,6.48,0.0,50,2,10,6.0,16
74.44,7.31,25.0,110,1,14,5.0,20
73.76,7.52,25.0,90,1,8,10.0,4
70.91,8.41,25.0,60,1,15,7.5,7
71.88,8.11,25.0,40,1,7,1.0,16
67.32,9.55,25.0,20,2,17,5.25,13
99.74,0.07,0.0,160,0,13,7.5,15
70.61,8.5,25.0,30,2,12,5.75,5
73.96,7.46,25.0,40,1,18,8.0,14
73.76,7.52,25.0,150,2,20,7.25,14
73.66,7.56,25.0,170,1,11,1.25,15
99.79,0.06,0.0,200,0,13,0.75,14
100.0,0.0,37.5,180,0,14,1.75,13
76.27,6.75,0.0,150,2,15,7.75,8
100.0,0.0,37.5,90,0,18,6.0,18
72.81,7.82,25.0,40,2,11,7.5,2
100.0,0.0,37.5,10,0,8,2.25,11
76.97,6.54,0.0,10,1,4,8.5,9
73.74,7.53,25.0,40,1,4,7.0,12
76.35,6.73,0.0,60,2,16,3.75,17
73.93,7.47,25.0,200,1,8,3.75,9
72.69,7.85,25.0,170,2,7,4.25,9
74.86,7.19,25.0,140,1,3,5.75,15
74.12,7.41,25.0,130,2,10,1.75,11
74.95,7.16,25.0,80,1,19,9.25,15
71.97,8.08,25.0,60,1,2,4.0,4
100.0,0.0,37.5,200,0,6,0.75,12
69.58,8.83,25.0,70,2,12,5.0,3
73.28,7.67,25.0,180,1,8,6.75,16
72.88,7.8,25.0,190,1,16,3.75,5
73.68,7.55,25.0,130,2,18,10.0,4
99.75,0.07,0.0,170,0,2,5.0,7
70.39,8.57,25.0,40,2,16,0.25,18
74.2,7.39,25.0,190,1,20,3.25,14
70.22,8.63,25.0,50,1,19,5.25,6
73.2,7.7,25.0,190,2,14,7.25,4
72.35,7.96,25.0,150,2,17,5.25,1
72.04,8.06,25.0,100,2,11,9.75,5
51.89,29.43,25.0,10,2,3,0.25,2
100.0,0.0,37.5,110,0,10,5.0,2
100.0,0.0,37.5,200,0,2,7.75,19
100.0,0.0,37.5,30,0,10,4.0,18
74.34,7.34,25.0,180,2,11,7.0,1
100.0,0.0,37.5,200,0,17,4.75,17
74.63,7.25,25.0,30,1,4,2.5,1
100.0,0.0,37.5,150,0,2,4.75,4
73.36,7.65,25.0,40,1,9,5.75,5
74.6,7.26,25.0,160,2,3,5.0,20
100.0,0.0,37.5,190,0,16,9.5,2
93.16,0.82,0.0,170,0,5,0.0,16
100.0,0.0,37.5,80,0,9,5.5,13
73.37,7.64,25.0,180,2,20,6.5,20
100.0,0.0,37.5,160,0,13,6.75,15
69.21,8.94,25.0,50,1,13,3.25,7
72.44,7.93,25.0,90,1,19,2.5,4
100.0,0.0,37.5,90,0,5,3.0,8
99.72,0.07,0.0,150,0,9,8.0,17
73.57,7.58,25.0,200,2,20,3.75,16
73.51,7.6,25.0,160,2,6,8.25,7
77.41,6.41,0.0,10,1,4,4.75,13
73.87,7.49,25.0,120,1,10,5.0,1
100.0,0.0,37.5,90,0,10,4.5,10
73.98,7.46,25.0,110,1,2,10.0,1
75.77,6.91,0.0,120,2,8,7.25,13
100.0,0.0,37.5,150,0,12,7.0,16
100.0,0.0,37.5,60,0,11,0.75,17
70.77,4.94,25.0,50,2,1,6.25,14
74.09,7.42,25.0,60,2,19,2.5,6
74.81,9.72,25.0,170,1,1,1.25,19
73.09,7.73,25.0,70,2,1,7.0,11
99.7,0.08,0.0,140,0,5,8.25,6
74.97,7.15,25.0,150,1,7,10.0,19
100.0,0.0,37.5,90,0,16,3.25,1
100.0,0.0,37.5,160,0,18,2.75,16
100.0,0.0,37.5,100,0,19,7.5,2
73.9,7.48,25.0,10,1,16,1.25,10
73.27,7.67,25.0,150,2,10,5.25,6
74.12,7.41,25.0,10,1,17,9.0,3
71.97,8.08,25.0,150,2,8,9.0,4
72.45,7.93,25.0,160,2,9,1.5,20
64.58,10.43,25.0,20,2,18,9.25,7
100.0,0.0,37.5,150,0,1,9.5,7
100.0,0.0,37.5,10,0,13,6.75,5
74.81,7.2,25.0,140,2,7,7.0,1
81.03,5.33,0.0,20,1,16,6.25,3
100.0,0.0,37.5,90,0,16,5.25,10
99.79,0.06,0.0,200,0,17,1.0,15
68.86,9.06,25.0,30,2,17,7.0,8
73.9,7.48,25.0,10,2,2,8.75,4
100.0,0.0,37.5,70,0,6,9.25,15
100.0,0.0,37.5,100,0,19,0.5,1
75.22,7.08,0.0,40,1,1,10.0,9
72.86,7.8,25.0,120,2,18,3.25,14
74.06,7.43,25.0,100,1,11,2.0,3
72.51,7.91,25.0,90,2,11,7.25,12
72.92,7.78,25.0,190,1,9,1.75,14
99.17,0.22,0.0,50,0,14,9.0,6
100.0,0.0,37.5,50,0,4,3.0,17
76.54,6.67,0.0,10,1,16,5.25,9
74.53,7.29,25.0,160,1,6,8.25,15
73.14,7.72,25.0,20,2,15,2.25,16
76.63,6.64,0.0,110,2,20,4.5,1
75.87,6.88,0.0,200,1,17,2.0,1
75.72,6.92,0.0,100,2,11,4.75,9
100.0,0.0,37.5,100,0,15,5.0,12
73.14,7.72,25.0,20,2,6,4.0,13
100.0,0.0,37.5,50,0,3,8.25,11
72.28,10.02,25.0,40,2,4,2.25,9
76.28,6.75,0.0,60,2,2,7.75,19
100.0,0.0,37.5,200,0,10,5.0,8
74.09,7.42,25.0,130,2,9,1.25,14
77.58,6.36,0.0,40,1,1,9.0,9
74.34,7.34,25.0,90,1,20,0.0,2
74.88,7.18,25.0,170,1,5,3.25,12
100.0,0.0,37.5,100,0,7,4.5,2
100.0,0.0,37.5,130,0,18,4.5,5
81.62,10.67,0.0,90,2,2,3.0,6
100.0,0.0,37.5,30,0,2,9.5,12
100.0,0.0,37.5,40,0,12,0.0,14
76.29,6.75,0.0,100,2,5,4.0,19
100.0,0.0,37.5,150,0,8,7.75,1
73.1,7.73,25.0,90,2,2,9.5,9
100.0,0.0,37.5,40,0,14,9.25,9
76.44,6.7,0.0,90,2,18,7.75,17
100.0,0.0,37.5,180,0,3,6.5,1
100.0,0.0,37.5,40,0,20,9.75,5
100.0,0.0,37.5,90,0,14,0.25,15
71.71,8.16,25.0,50,1,8,10.0,17
72.74,7.84,25.0,140,2,20,5.0,3
72.44,7.93,25.0,130,1,13,2.5,4
73.31,7.66,25.0,70,2,5,7.25,2
99.56,0.59,0.0,190,0,3,1.25,14
72.21,8.0,25.0,100,2,14,2.5,2
100.0,0.0,37.5,60,0,7,3.0,16
75.04,7.13,0.0,110,1,4,5.75,14
73.42,7.63,25.0,50,1,2,8.25,17
100.0,0.0,37.5,160,0,15,2.75,7
98.96,0.28,0.0,40,0,7,0.0,14
72.89,7.79,25.0,150,1,4,5.0,1
72.87,7.8,25.0,130,2,1,7.0,1
69.0,9.01,25.0,80,1,13,4.25,4
100.0,0.0,37.5,10,0,7,5.5,6
73.21,7.69,25.0,190,2,17,8.0,10
70.79,8.45,25.0,200,1,12,8.75,20
100.0,0.0,37.5,160,0,18,3.25,7
72.22,8.0,25.0,160,2,17,4.25,18
72.25,7.99,25.0,180,1,18,5.75,17
72.73,7.84,25.0,90,1,7,6.0,4
99.75,0.07,0.0,170,0,10,6.5,11
70.22,8.63,25.0,50,1,3,6.75,17
72.2,8.01,25.0,90,1,12,1.25,4
100.0,0.0,37.5,180,0,8,5.0,11
74.78,7.21,25.0,70,2,12,5.25,17
73.72,19.04,37.5,80,1,1,0.5,20
72.59,7.89,25.0,20,1,7,1.25,9
100.0,0.0,37.5,120,0,17,1.75,13
74.5,7.3,25.0,150,2,3,8.0,1
76.54,6.67,0.0,30,1,9,6.0,8
71.64,8.18,25.0,200,1,18,8.25,14
74.91,7.17,25.0,100,2,7,9.75,8
73.25,7.68,25.0,60,2,13,9.75,9
74.15,7.4,25.0,190,1,2,2.5,19
76.32,6.74,0.0,20,2,13,8.0,5
67.43,9.51,25.0,20,1,20,5.25,19
73.03,7.75,25.0,10,1,9,9.25,14
72.44,7.93,25.0,30,2,1,7.0,1
99.65,0.09,0.0,120,0,7,1.25,7
73.68,7.55,25.0,30,2,12,1.75,1
72.95,7.77,25.0,30,1,14,9.0,19
71.99,8.07,25.0,110,1,8,2.5,4
100.0,0.0,37.5,150,0,20,6.75,19
74.91,7.17,25.0,120,2,6,2.5,18
100.0,0.0,37.5,20,0,20,8.0,17
100.0,0.0,37.5,40,0,17,3.0,4
99.31,0.19,0.0,120,0,10,8.5,6
75.25,7.07,0.0,190,1,12,8.75,20
100.0,0.0,37.5,120,0,14,8.25,16
72.59,7.89,25.0,30,1,7,3.75,9
76.64,6.64,0.0,20,1,1,4.5,9
71.98,8.07,25.0,120,2,9,8.75,11
99.77,0.06,0.0,180,0,18,3.75,3
100.0,0.0,37.5,140,0,20,3.25,14
99.79,0.06,0.0,200,0,16,3.5,12
75.25,7.07,0.0,70,2,6,4.0,4
100.0,0.0,37.5,30,0,5,0.5,5
99.4,0.16,0.0,70,0,19,8.25,1
73.49,7.61,25.0,170,1,20,4.0,14
72.34,7.96,25.0,140,1,19,5.5,5
72.46,7.93,25.0,140,2,16,7.75,10
56.8,12.78,25.0,10,2,2,9.0,12
75.66,6.94,0.0,10,1,9,9.0,18
100.0,0.0,37.5,180,0,8,7.0,20
76.75,6.61,0.0,50,1,8,0.75,17
100.0,0.0,37.5,120,0,1,7.5,20
77.52,6.38,0.0,20,1,1,8.5,7
77.8,10.94,25.0,20,1,1,0.75,15
73.32,7.66,25.0,60,2,13,4.0,18
100.0,0.0,37.5,60,0,10,2.5,13
100.0,0.0,37.5,160,0,18,8.5,8
74.53,7.29,25.0,130,2,7,4.0,17
75.07,6.52,25.0,190,2,7,1.25,8
100.0,0.0,37.5,60,0,13,0.25,9
76.85,6.58,0.0,140,2,13,1.0,3
74.5,7.3,25.0,200,2,9,2.25,7
73.37,7.64,25.0,160,2,4,10.0,9
70.81,8.44,25.0,80,2,10,6.0,5
72.42,7.94,25.0,90,1,18,2.5,8
74.19,7.39,25.0,70,2,19,5.0,13
72.44,7.93,25.0,120,2,14,4.5,3
79.55,4.59,0.0,40,1,6,0.25,1
99.79,0.06,0.0,200,0,4,6.0,16
100.0,0.0,37.5,70,0,2,3.5,7
100.0,0.0,37.5,10,0,8,9.75,15
99.62,0.1,0.0,110,0,12,6.0,9
73.59,7.58,25.0,140,1,6,1.0,20
74.69,7.24,25.0,100,1,8,6.25,12
72.51,7.91,25.0,200,2,14,2.75,6
100.0,0.0,37.5,110,0,20,9.0,1
73.65,7.56,25.0,150,1,15,1.25,2
100.0,0.0,37.5,60,0,8,0.5,14
75.66,6.94,0.0,30,1,20,4.75,14
75.66,6.94,0.0,10,2,16,9.25,12
74.56,7.28,25.0,170,2,5,4.25,15
72.59,7.89,25.0,20,2,12,3.75,10
100.0,0.0,37.5,110,0,2,5.0,17
99.78,0.06,0.0,190,0,11,6.25,7
73.25,7.68,25.0,140,1,18,8.0,18
99.31,0.19,0.0,60,0,20,8.75,18
73.66,7.55,25.0,110,2,6,8.75,3
73.94,7.47,25.0,130,2,19,6.75,6
74.44,7.32,25.0,160,1,9,4.0,9
100.0,0.0,37.5,130,0,5,2.0,13
73.56,7.59,25.0,160,2,3,1.0,4
99.56,0.12,0.0,190,0,13,8.25,1
72.75,7.84,25.0,110,2,16,0.5,16
74.49,7.3,25.0,120,1,7,10.0,15
74.58,7.27,25.0,160,2,5,5.25,8
72.81,7.82,25.0,150,2,8,6.0,18
100.0,0.0,37.5,80,0,1,7.0,1
100.0,0.0,37.5,130,0,8,8.25,17
74.07,7.43,25.0,170,1,13,1.5,7
98.61,0.37,0.0,30,0,18,0.25,16
100.0,0.0,37.5,160,0,12,1.0,10
73.35,7.65,25.0,160,2,1,6.5,9
100.0,0.0,37.5,20,0,14,8.5,3
76.04,6.82,0.0,40,1,8,0.25,10
100.0,0.0,37.5,150,0,20,4.0,4
100.0,0.0,37.5,120,0,14,1.75,16
72.52,7.91,25.0,190,2,11,2.5,12
72.0,8.07,25.0,120,2,5,10.0,12
77.44,9.59,0.0,160,2,1,3.0,17
73.38,7.64,25.0,160,2,12,7.75,13
100.0,0.0,37.5,190,0,6,6.75,18
75.06,6.16,25.0,160,1,6,0.25,18
99.7,0.08,0.0,140,0,7,9.75,13
71.05,8.37,25.0,20,1,4,7.75,6
99.31,0.19,0.0,60,0,2,2.25,17
75.0,7.14,0.0,10,1,6,3.25,14
72.73,7.84,25.0,190,2,20,4.75,12
74.25,7.37,25.0,100,2,13,3.5,15
72.95,7.77,25.0,180,2,11,9.75,8
69.74,8.78,25.0,40,1,18,1.5,11
73.81,9.71,25.0,60,2,2,4.5,13
73.76,7.52,25.0,30,1,19,0.25,13
100.0,0.0,37.5,130,0,14,1.25,8
74.3,7.36,25.0,50,2,17,8.25,2
71.66,8.18,25.0,40,2,12,3.5,12
74.12,7.41,25.0,110,1,3,2.5,3
75.99,6.84,0.0,40,2,5,4.0,20
100.0,0.0,37.5,110,0,11,0.75,14
76.26,2.84,0.0,60,2,4,1.0,3
76.32,6.74,0.0,110,1,12,6.25,4
99.75,0.07,0.0,170,0,13,3.75,8
75.23,7.07,0.0,150,1,18,3.0,1
74.12,7.41,25.0,190,1,1,4.75,8
100.0,0.0,37.5,60,0,13,5.75,19
100.0,0.0,37.5,110,0,10,8.75,8
100.0,0.0,37.5,80,0,12,3.75,14
72.96,7.77,25.0,140,2,9,4.0,19
100.0,0.0,37.5,150,0,16,8.25,15
100.0,0.0,37.5,60,0,19,6.5,9
76.43,6.71,0.0,170,1,14,5.25,4
74.7,7.23,25.0,140,2,7,8.0,5
100.0,0.0,37.5,110,0,5,5.0,6
70.88,15.01,25.0,50,1,3,0.25,10
78.22,6.17,0.0,30,2,4,9.25,8
74.81,7.2,25.0,70,2,20,6.5,20
75.62,6.95,0.0,110,2,20,7.25,12
100.0,0.0,37.5,130,0,13,3.0,7
100.0,0.0,37.5,30,0,5,7.75,16
71.99,8.07,25.0,70,1,1,2.0,14
100.0,0.0,37.5,20,0,1,8.5,13
73.17,7.71,25.0,110,1,17,4.75,18
99.75,0.07,0.0,170,0,11,2.25,11
72.72,7.82,25.0,130,2,4,2.5,20
70.55,9.07,25.0,150,2,2,5.75,15
100.0,0.0,37.5,140,0,11,7.0,3
75.07,7.12,0.0,160,1,17,6.75,20
100.0,0.0,37.5,160,0,20,2.0,19
100.0,0.0,37.5,100,0,1,6.5,1
100.0,0.0,37.5,120,0,12,2.25,13
72.62,7.88,25.0,70,1,7,3.0,16
72.93,7.78,25.0,90,2,10,1.5,6
72.98,7.76,25.0,190,1,3,8.75,14
100.0,0.0,37.5,150,0,9,2.25,8
71.93,8.09,25.0,30,1,7,10.0,10
75.44,7.01,0.0,90,2,3,8.5,5
74.36,7.34,25.0,100,2,9,8.5,9
100.0,0.0,37.5,50,0,12,5.5,20
73.61,7.57,25.0,200,1,17,4.0,1
73.03,7.75,25.0,20,2,12,1.75,11
74.63,7.26,25.0,190,1,1,9.75,1
100.0,0.0,37.5,150,0,11,3.5,19
100.0,0.0,37.5,190,0,7,8.75,14
77.16,6.49,0.0,70,1,6,10.0,10
99.58,0.11,0.0,100,0,10,9.25,5
74.03,7.44,25.0,90,2,10,4.0,15
100.0,0.0,37.5,10,0,2,7.0,17
100.0,0.0,37.5,120,0,4,9.0,18
75.29,8.68,25.0,130,2,4,3.5,10
73.36,7.65,25.0,170,1,19,7.75,17
73.36,7.65,25.0,80,1,20,1.5,18
76.94,6.55,0.0,140,2,15,1.5,8
76.24,6.76,0.0,30,2,4,10.0,2
71.49,8.23,25.0,50,1,12,9.75,7
74.36,7.34,25.0,170,1,17,6.25,9
73.82,8.56,25.0,110,1,6,0.75,5
75.14,7.1,0.0,200,1,8,3.5,9
77.51,6.38,0.0,90,2,8,4.25,3
67.11,9.62,25.0,10,1,9,8.0,15
99.78,0.06,0.0,190,0,10,8.5,10
74.23,7.38,25.0,20,2,20,7.25,3
74.37,7.34,25.0,150,1,4,5.5,15
77.07,13.26,0.0,190,2,1,1.25,1
75.39,7.02,0.0,100,2,18,1.75,10
100.0,0.0,37.5,90,0,12,7.25,10
72.43,7.94,25.0,70,2,13,1.0,11
100.0,0.0,37.5,30,0,12,6.25,10
72.71,7.85,25.0,160,2,12,9.75,10
75.45,6.96,25.0,170,2,6,1.25,15
73.43,7.63,25.0,170,2,3,8.75,15
72.75,7.84,25.0,40,2,16,7.5,19
63.16,10.89,25.0,10,2,18,1.0,19
100.0,0.0,37.5,120,0,16,7.25,7
67.98,9.34,25.0,20,2,17,2.5,16
100.0,0.0,37.5,180,0,10,8.75,9
75.44,7.01,0.0,90,2,7,4.25,5
72.73,7.84,25.0,140,2,8,4.25,1
74.2,7.39,25.0,30,2,9,3.5,5
100.0,0.0,37.5,140,0,19,0.0,13
72.75,7.84,25.0,40,2,14,0.0,17
76.32,6.74,0.0,10,1,15,1.0,5
73.19,7.7,25.0,170,1,6,2.25,14
100.0,0.0,37.5,190,0,2,6.5,10
74.55,7.28,25.0,200,1,18,9.5,5
74.21,7.39,25.0,200,1,1,9.5,2
100.0,0.0,37.5,30,0,7,3.5,19
70.78,8.45,25.0,40,2,15,9.75,12
73.39,7.64,25.0,170,2,3,7.0,15
73.41,7.63,25.0,160,2,7,9.75,20
99.77,0.06,0.0,180,0,9,3.75,15
100.0,0.0,37.5,40,0,14,1.0,15
100.0,0.0,37.5,120,0,3,4.0,19
73.48,7.61,25.0,110,1,4,3.0,18
75.83,6.89,0.0,50,1,7,0.0,15
72.44,7.93,25.0,30,1,7,7.25,6
74.08,7.43,25.0,140,2,10,8.5,6
82.24,4.97,0.0,10,1,9,1.0,18
99.65,0.09,0.0,120,0,5,1.25,13
70.67,8.48,25.0,180,2,7,4.75,12
99.77,0.06,0.0,180,0,17,8.5,10
93.33,4.32,0.0,150,0,1,0.25,8
75.77,6.91,0.0,80,1,2,6.75,14
72.63,7.87,25.0,150,2,3,9.75,10
75.08,7.12,0.0,110,1,11,8.25,1
71.64,8.18,25.0,200,2,20,3.0,20
74.07,7.43,25.0,130,1,10,6.25,5
73.22,7.69,25.0,180,2,2,9.5,12
72.19,8.01,25.0,180,1,7,6.75,20
99.31,0.19,0.0,60,0,3,10.0,11
77.66,10.2,0.0,90,2,1,2.25,15
75.45,7.01,0.0,190,1,11,2.25,13
100.0,0.0,37.5,140,0,14,5.0,8
100.0,0.0,37.5,10,0,18,8.75,14
70.51,8.71,25.0,200,2,4,3.0,18
70.93,8.4,25.0,70,1,14,6.25,17
100.0,0.0,37.5,170,0,13,6.5,1
75.22,7.08,0.0,70,1,12,6.25,20
70.17,11.57,25.0,150,2,3,1.75,11
74.29,7.36,25.0,120,2,13,3.0,18
100.0,0.0,37.5,200,0,2,5.5,2
